1.26 0.53 0.26 1.72 40
2.02 1 0.41 2.84 40
1.4 0.68 0.35 2.16 40
1.19 0.98 0.75 4.46 40
0.7 0.34 0.18 0.64 40
1.38 0.61 0.34 3.44 40
2.37 0.88 0.45 1.92 40
2.23 0.93 0.52 2 40
2.47 1.38 0.94 3.75 40
2.34 1.16 0.66 3.15 40
2.53 1.3 0.77 4.61 40
1.35 1.09 1.14 3.12 40
2.77 1.47 0.98 2.62 40
2.68 2.45 4.04 8.61 60
1.18 1.12 1.4 2.9 60
1.74 1.42 1.42 2.03 60
1.85 1.72 2.04 5.52 60
1.02 1.15 1.47 3.1 60
2.02 1.6 1.4 7.7 60
1.38 1.38 2.98 3.49 60
1.74 1.42 1.42 2.3 60
1.08 1.08 2.29 2.57 60
1.37 1.13 1.08 1.79 60
1.31 1 0.85 1.6 60
1.62 1.36 1.52 3.27 60
1.62 1.35 1.51 3.26 60
1.6 1.34 1.52 3.24 60
1.63 1.33 1.53 3.22 60
1.64 1.32 1.54 3.23 60
1.65 1.29 1.49 3.21 60
3.34 1.94 0.88 6.85 60
3.33 1.98 0.87 6.86 60
3.32 1.89 0.89 6.84 60
3.34 1.91 0.9 6.89 60
3.31 1.92 0.86 6.9 60
3.3 1.93 0.87 6.87 60
2.94 2.71 3.81 7.38 60
1.49 1.24 1.41 1.7 60
1.48 1.22 1.4 1.69 60
1.47 1.23 1.42 1.66 60
1.46 1.21 1.44 1.67 60
1.44 1.2 1.4 1.68 60
1.45 1.25 1.45 1.71 60
3.93 1.87 1.15 3.06 60
3.91 1.88 1.12 3.08 60
3.92 1.85 1.13 3.05 60
3.93 1.86 1.14 3.06 60
3.94 1.89 1.17 3.04 60
3.89 1.88 1.16 3.03 60
3.34 1.94 0.88 6.85 60
3.92 2.52 1.61 6.51 60
2.42 2.05 2.65 5.68 60
1.77 1.39 1.27 3.58 60
4.03 1.68 0.62 4.73 60
4.01 1.69 0.63 4.68 60
4.03 1.67 0.61 4.72 60
4.02 1.68 0.64 4.69 60
4.05 1.64 0.6 4.7 60
4.06 1.66 0.65 4.71 60
1.88 1.08 0.39 2.83 60
1.87 1.07 0.38 2.85 60
1.86 1.05 0.37 2.84 60
1.89 1.09 0.36 2.83 60
1.8 1.06 0.39 2.82 60
1.86 1.07 0.38 2.81 60
1.78 1.27 1.03 2.8 60
2.52 1.8 1.39 6.06 60
2.5 1.81 1.35 6.03 60
2.49 1.82 1.34 6.04 60
2.55 1.8 1.38 6.05 60
2.54 1.83 1.37 6.07 60
2.53 1.84 1.36 6.08 60
2.51 1.79 1.35 6.02 60
3.04 1.64 1.2 5.15 60
3.12 1.63 0.87 3.34 60
3.09 1.61 0.84 3.33 60
3.1 1.64 0.85 3.31 60
3.14 1.6 0.86 3.32 60
3.13 1.59 0.89 3.34 60
3.11 1.58 0.88 3.35 60
1.9 1.48 1.38 4.63 60
3.04 2 1.2 5.15 60
3.01 2.01 1.12 5.14 60
3.03 2.02 1.16 5.19 60
3.02 2.06 1.17 5.18 60
3.05 1.99 1.18 5.17 60
3.06 2.09 1.19 5.16 60
1.44 1.17 1.13 3.15 60
1.71 1.43 1.61 4.36 60
1.68 1.41 1.64 4.33 60
1.73 1.42 1.63 4.34 60
1.72 1.44 1.59 4.37 60
1.69 1.45 1.62 4.3 60
1.7 1.39 1.6 4.38 60
3.11 1.4 0.8 2.09 60
2.61 1.57 0.97 2.12 60
2.6 1.55 0.98 2.11 60
2.59 1.56 0.96 2.1 60
2.62 1.54 0.97 2.13 60
2.63 1.58 0.98 2.14 60
2.64 1.59 0.99 2.19 60
1.38 1.03 1.03 3.48 60
1.39 1.01 1.04 3.49 60
1.37 1.02 1.06 3.48 60
1.35 1.04 1.05 3.47 60
1.36 1.06 1.03 3.46 60
1.37 1.05 1.02 3.45 60
2.2 1.57 1.04 2.93 60
2.61 2.29 3.51 6.55 60
1.24 0.94 1.07 2.77 60
1.22 0.96 1.09 2.78 60
1.6 1.45 2.4 5.28 60
1.9 1.63 2.43 3.72 60
3.59 2.64 1.95 6.65 80
2.32 2.32 5.76 7.01 80
2.3 2.33 5.73 7.02 80
2.31 2.35 5.74 7.03 80
2.32 2.34 5.75 7.04 80
2.34 2.22 5.78 7.05 80
2.35 2.36 5.77 6.99 80
1.41 1.32 1.52 4.29 80
1.44 1.33 1.54 4.28 80
1.43 1.31 1.49 4.27 80
1.39 1.32 1.53 4.3 80
1.42 1.34 1.5 4.25 80
1.4 1.3 1.51 4.26 80
2 2 5.53 6.94 80
2.32 2.32 5.76 7.01 80
2.32 2.32 5.25 7.35 80
2.27 2.36 0.94 1.9 80
2.73 2.35 3.09 5.78 80
2.72 2.31 3.05 5.77 80
2.67 2.3 3.04 5.76 80
2.68 2.29 3.07 5.75 80
2.69 2.28 3.08 5.79 80
2.71 2.32 3.06 5.74 80
2.7 2.31 3.05 5.8 80
2.64 2.28 3.18 7.06 80
2.67 2.27 3.16 7.01 80
2.66 2.29 3.15 7.02 80
2.65 2.26 3.19 7.03 80
2.63 2.27 3.17 7.04 80
2.62 2.3 3.16 7.05 80
4.23 2.82 1.02 6.15 80
4.19 2.8 1.02 6.14 80
4.2 2.81 1 6.13 80
4.24 2.83 1.04 6.12 80
4.22 2.82 1.03 6.11 80
4.21 2.79 1.01 6.1 80
2.16 2.02 3.21 5.24 80
2.14 2.04 3.22 5.2 80
2.15 2.03 3.2 5.25 80
2.13 2.01 3.24 5.22 80
2.16 2.04 3.19 5.21 80
2.17 2.01 3.18 5.23 80
2.32 1.86 1.78 8.45 80
4.33 2.77 1.74 6.15 80
4.35 2.78 1.75 6.14 80
4.34 2.76 1.72 6.13 80
4.32 2.79 1.75 6.16 80
4.31 2.75 1.72 6.17 80
4.3 2.76 1.71 6.13 80
3.58 1.79 0.93 5.77 80
3.56 1.8 0.94 5.73 80
3.55 1.78 0.92 5.74 80
3.59 1.81 0.91 5.75 80
3.56 1.82 0.89 5.76 80
3.57 1.83 0.9 5.77 80
5.35 3.64 2.54 8.9 80
3 2.04 1.34 5.25 80
2.97 2.01 1.36 5.22 80
2.32 2.02 1.35 5.23 80
2.31 2.03 1.34 5.24 80
2.98 2.05 1.33 5.26 80
2.99 2.06 1.35 5.27 80
3.89 2.45 1.32 4.61 80
3.26 2.15 1.33 4.3 80
3.31 2.12 0.91 5.09 80
3.3 2.14 0.9 5.08 80
3.29 2.11 0.89 5.07 80
3.32 2.13 0.87 5.06 80
3.28 2.09 0.92 5.05 80
3.34 2.1 0.93 5.04 80
2.96 1.81 1.01 5.06 80
2.63 1.77 1.19 4.49 80
1.64 1.1 0.81 1.98 80
4.1 2.39 0.85 8.3 80
4.17 2.36 0.86 8.1 80
4.18 2.37 0.89 8.2 80
4.19 2.38 0.87 8.3 80
4.16 2.39 0.82 8.29 80
4.12 2.35 0.83 8.21 80
3.09 2.56 2.65 6.91 80
4.16 2.57 1.43 7.23 80
4.19 2.56 1.44 7.21 80
4.18 2.54 1.43 7.22 80
4.17 2.55 1.45 7.24 80
4.14 2.53 1.46 7.25 80
4.15 2.58 1.44 7.26 80
3.39 2.62 2.43 4.03 80
3.26 2.84 3.54 7.77 80
3.23 2.8 3.55 7.78 80
1.92 1.47 1.62 3.04 80
4.16 2.57 1.43 6.73 80
4.14 2.56 1.44 6.7 80
4.49 3.17 0 6.69 80
4.3 3.05 2.24 7.09 80
2.58 2.08 2.23 5.57 80
2.68 2.07 2.2 5.55 80
1.45 1.19 1.24 3.36 80
3.01 2.7 3.82 8.7 80
2.78 2.26 2.21 6.56 80
2.73 2.37 3.31 5.4 80
2.51 2.13 2.33 6.16 100
2.54 2.11 2.36 6.14 100
2.53 2.1 2.35 6.15 100
2.52 2.13 2.34 6.17 100
2.49 2.14 2.31 6.18 100
2.5 2.15 2.32 6.13 100
1.29 1.15 1.38 3.7 100
3.83 2.85 2.25 8.85 100
3.82 2.84 2.34 8.86 100
3.86 2.83 2.32 8.87 100
3.85 2.82 2.31 8.89 100
3.87 2.81 2.3 8.85 100
3.9 2.8 2.29 8.84 100
3.89 2.86 2.28 8.83 100
3.88 2.87 2.27 8.82 100
3.87 2.87 2.26 8.87 100
3.86 2.89 2.25 8.89 100
3.85 2.88 2.24 8.81 100
3.84 2.9 2.23 8.8 100
3.82 2.85 2.22 8.86 100
3.81 2.84 2.21 8.83 100
4.27 3.33 3.21 8.15 100
4.23 3.31 3.32 8.14 100
4.29 3.32 3.27 8.12 100
4.28 3.34 3.29 8.13 100
4.22 3.35 3.28 8.11 100
4.27 3.29 3.27 8.12 100
4.26 3.31 3.26 8.16 100
4.25 3.35 3.25 8.17 100
4.23 3.34 3.5 8.18 100
4.22 3.36 3.4 8.19 100
4.21 3.37 3.3 8.2 100
4.25 3.3 3.33 8.02 100
4.27 3.32 3.32 8.29 100
2.73 2.64 4.88 6.76 100
2.71 2.65 4.89 6.76 100
2.73 2.63 4.87 6.66 100
2.74 2.68 4.85 6.65 100
2.77 2.59 4.86 6.69 100
2.74 2.64 4.84 6.68 100
2.71 2.62 4.69 6.67 100
2.73 2.64 4.66 6.65 100
2.76 2.65 4.79 6.65 100
2.78 2.69 4.77 6.62 100
2.77 2.66 4.97 6.64 100
4.72 3.87 4.17 7.77 100
4.75 3.88 4.16 7.74 100
4.7 3.86 4.15 7.75 100
4.72 3.85 4.12 7.75 100
4.71 3.85 4.17 7.76 100
4.76 3.84 4.19 7.69 100
4.7 3.83 4.18 7.68 100
4.74 3.82 4.13 7.71 100
4.73 3.86 4.14 7.73 100
4.72 3.88 4.15 7.72 100
4.71 3.84 4.16 7.75 100
3.52 3.49 4.61 6.73 100
3.5 3.48 4.62 6.7 100
3.51 3.47 4.59 6.71 100
3.52 3.46 4.61 6.72 100
3.53 3.42 4.68 6.73 100
3.54 3.41 4.68 6.74 100
3.55 3.42 4.65 6.72 100
3.54 3.46 4.63 6.73 100
3.51 3.45 4.62 6.74 100
3.52 3.44 4.63 6.75 100
2.69 2.3 2.84 6.98 100
2.67 2.31 2.85 6.99 100
2.69 2.32 2.84 6.97 100
2.63 2.34 2.83 6.94 100
2.68 2.35 2.86 6.95 100
2.65 2.29 2.81 6.96 100
2.66 2.34 2.84 6.95 100
2.67 2.298 2.85 6.92 100
2.64 2.97 2.83 6.93 100
2.68 2.29 2.81 6.97 100
2.69 2.23 2.86 6.99 100
2.68 2.25 2.85 6.95 100
2.65 2.26 2.84 6.94 100
2.64 2.27 2.83 6.97 100
2.67 2.28 2.82 6.98 100
2.68 2.25 2.81 6.92 100
3.39 2.83 3.6 7.67 100
3.4 2.88 3.5 7.77 100
3.34 2.81 3.61 7.69 100
3.35 2.82 3.62 7.65 100
3.36 2.83 3.62 7.69 100
3.37 2.84 3.63 7.72 100
3.38 2.81 3.64 7.73 100
3.39 2.82 3.54 7.63 100
3.35 2.83 3.56 7.65 100
3.36 2.85 3.6 7.68 100
2.32 3.36 3 5.9 100
2.3 3.31 2.9 5.89 100
2.31 3.32 2.79 5.87 100
2.32 3.35 2.98 5.84 100
2.36 3.36 2.97 5.86 100
2.33 3.34 2.98 5.9 100
2.34 3.37 2.96 5.98 100
2.31 3.35 2.95 5.97 100
2.32 3.32 2.94 5.95 100
2.33 3.35 2.92 5.89 100
2.94 2.17 2.46 6.69 100
2.93 2.17 2.44 6.67 100
2.92 2.18 2.45 6.68 100
2.91 2.19 2.49 6.66 100
2.95 2.16 2.48 6.65 100
2.96 2.17 2.47 6.64 100
2.39 4.02 3.56 7.79 100
2.34 4.03 3.59 7.79 100
2.35 4.01 3.58 7.78 100
2.36 4.04 3.57 7.77 100
2.37 4.05 3.52 7.76 100
2.38 4.02 3.54 7.75 100
3.33 2.65 2.51 8.2 100
3.32 2.65 2.54 8.21 100
3.31 2.66 2.45 8.22 100
3.34 2.64 2.5 8.23 100
3.35 2.61 2.51 8.23 100
3.36 2.62 2.52 8.24 100
3.37 2.63 2.53 8.25 100
3.3 2.62 2.54 8.26 100
3.35 2.64 2.51 8.27 100
3.32 2.61 2.56 8.28 100
3.34 2.63 2.51 8.24 100
3.15 2.3 4.26 6.5 100
3.14 2.31 4.25 6.4 100
3.12 2.34 4.26 6.6 100
3.13 2.29 4.27 6.8 100
3.14 2.32 4.24 6.7 100
3.16 2.34 4.26 6.8 100
2.42 3.68 4.14 5.52 100
2.43 3.66 4.15 5.56 100
2.45 3.64 4.13 5.57 100
2.43 3.65 4.14 5.58 100
2.44 3.69 4.12 5.59 100
2.46 3.67 4.13 5.6 100
2.94 2.17 3.45 6.39 100
2.95 2.15 3.46 6.4 100
2.96 2.19 3.47 6.38 100
2.97 2.18 3.48 6.37 100
2.91 2.15 3.46 6.39 100
2.94 2.16 3.48 6.41 100
2.59 4.1 2.99 5.5 100
2.58 4.2 2.98 5.51 100
2.6 4.09 2.97 5.52 100
2.61 4.08 2.95 5.53 100
2.62 4.15 2.96 5.54 100
2.63 4.2 2.98 5.49 100
3.34 2.46 2.03 5.81 100
3.32 2.41 2.01 5.82 100
3.35 2.43 2.02 5.8 100
3.36 2.45 2.04 5.81 100
3.34 2.46 2.05 5.82 100
3.35 2.43 2.06 5.83 100
3.32 2.47 2.07 5.84 100
3.33 2.45 2.08 5.82 100
3.3 2.46 2.02 5.83 100
3.34 2.48 2.04 5.84 100
3.31 2.44 2.01 5.83 100
2.76 2.45 3.3 6.43 100
2.78 2.44 3.32 6.4 100
2.77 2.44 3.29 6.42 100
2.72 2.46 3.28 6.43 100
2.73 2.47 3.27 6.45 100
2.74 2.43 3.28 6.44 100
2.75 2.46 3.29 6.43 100
2.76 2.41 3.31 6.42 100
2.79 2.42 3.32 6.47 100
2.78 2.43 3.33 6.48 100
2.77 2.45 3.29 6.46 100
2.28 3.2 2.01 6.5 100
2.24 3.24 2 6.4 100
2.28 3.19 2.01 6.45 100
2.26 3.18 2.02 6.647 100
2.27 3.17 2.03 6.45 100
2.25 3.16 2.04 6.57 100
2.25 3.19 2.05 6.51 100
2.26 3.18 2.06 6.52 100
2.28 3.16 2.07 6.53 100
2.27 3.22 2.01 6.58 100
2.29 3.21 2.02 6.54 100
2.89 2.35 2.46 5.87 100
2.87 2.33 2.45 5.89 100
2.88 2.34 2.46 5.87 100
2.84 2.35 2.48 5.86 100
2.85 2.36 2.47 5.85 100
2.86 2.37 2.43 5.84 100
2.85 2.33 2.46 5.84 100
2.84 2.34 2.44 5.87 100
2.87 2.35 2.45 5.89 100
3.8 3.15 3.13 8.54 100
3.84 3.11 3.12 8.54 100
3.86 3.12 3.13 8.56 100
3.85 3.14 3.14 8.59 100
3.84 3.15 3.15 8.57 100
3.83 3.16 3.16 8.58 100
3.82 3.17 3.17 8.57 100
3.81 3.17 3.15 8.55 100
3.82 3.318 3.12 8.56 100
3.89 3.19 3.12 8.54 100
3.98 3.17 3.13 8.53 100
3.99 3.16 3.13 8.52 100
3.9 3.16 3.15 8.56 100
3.77 3.14 3.14 8.54 100
3.76 3.18 3.16 8.57 100
3.79 3.14 3.14 8.59 100
3.78 3.16 3.17 8.55 100
3.77 3.12 3.15 8.52 100
3.79 3.14 3.14 8.54 100
4.42 3.68 3.8 10.03 100
4.41 3.67 3.8 10.02 100
4.42 3.69 3.81 10.01 100
4.43 3.64 3.82 10.04 100
4.45 3.65 3.83 10 100
4.44 3.66 3.84 10.01 100
4.42 3.68 3.85 10.05 100
4.43 3.62 3.86 10.06 100
4.41 3.69 3.87 10.03 100
4.45 3.65 3.88 10.04 100
4.47 3.7 3.89 10.04 100
4.48 3.65 3.81 10.05 100
4.46 3.64 3.85 10.07 100
4.45 3.69 3.86 10.08 100
4.42 3.68 3.82 10.08 100
4.41 3.68 3.85 10.02 100
4.43 3.65 3.86 10.03 100
4.41 3.69 3.83 10.04 100
4.42 3.68 3.82 10.05 100
4.43 3.67 3.84 10.02 100
4.42 3.65 3.81 10.06 100
2.81 2.32 2.02 5.61 100
2.81 2.31 2.08 5.6 100
2.83 2.35 2.07 5.62 100
2.82 2.34 2.05 5.63 100
2.81 2.36 2.06 5.64 100
2.84 2.37 2.04 5.68 100
2.86 2.33 1.99 5.62 100
2.85 2.34 2.01 5.63 100
2.84 2.33 2.03 5.63 100
2.82 2.31 2 5.62 100
2.8 2.35 2.01 5.6 100
3.39 2.61 2.38 4.81 100
3.37 2.6 2.38 4.8 100
3.38 2.62 2.35 4.81 100
3.34 2.65 2.38 4.82 100
3.36 2.64 2.37 4.83 100
3.35 2.67 2.38 4.84 100
3.38 2.65 2.39 4.85 100
3.39 2.68 2.38 4.86 100
3.37 2.66 2.37 4.87 100
3.38 2.67 2.36 4.82 100
3.39 2.68 2.34 4.81 100
3.05 2.26 2.33 6.13 100
3.02 2.25 2.32 6.12 100
3.01 2.24 2.34 6.14 100
3.06 2.26 2.35 6.15 100
3.05 2.25 2.36 6.16 100
3 2.24 2.34 6.17 100
3.06 2.25 2.35 6.18 100
3 2.26 2.34 6.16 100
3.05 2.27 2.35 6.15 100
3.06 2.26 2.37 6.17 100
3.04 2.2 2.35 6.14 100
2.96 2.59 3 5.48 100
2.91 2.6 2.9 5.44 100
2.98 2.59 2.99 5.48 100
2.99 2.55 2.98 5.47 100
2.97 2.54 2.97 5.49 100
2.94 2.56 3.1 5.46 100
2.95 2.57 3 5.45 100
2.96 2.58 3.02 5.46 100
2.96 2.59 3.04 5.46 100
2.93 2.55 3.05 5.44 100
2.93 2.58 3.04 5.49 100
2.86 3.21 3.55 5.89 100
2.84 3.22 3.54 5.89 100
2.85 3.2 3.56 5.88 100
2.86 3.19 3.57 5.87 100
2.89 3.18 3.58 5.88 100
2.87 3.22 3.58 5.89 100
2.84 3.24 3.56 5.86 100
2.85 3.23 3.56 5.84 100
2.86 3.25 3.54 5.82 100
2.81 3.24 3.58 5.83 100
2.84 3.21 3.54 5.84 100
3.99 3.06 2.76 8.3 100
3.98 3.05 2.78 8.2 100
3.97 3.06 2.79 8.1 100
3.96 3.04 2.75 8.3 100
3.95 3.06 2.75 8.4 100
3.96 3.07 2.74 8.5 100
3.98 3.08 2.76 8.6 100
3.97 3.06 2.77 8.7 100
3.92 3.02 2.76 8.5 100
3.99 3.05 2.74 8.2 100
3.93 3.04 2.71 8.4 100
3.95 3.05 2.73 8.3 100
3.94 3.07 2.74 8.4 100
3.91 3.08 2.79 8.3 100
3.97 3.09 2.78 8.5 100
3.95 3.04 2.74 8.7 100
2.3 0.99 0.43 3.36 40
2.1 1.02 0.54 3.23 40
2.01 0.98 0.55 3.12 40
2.2 0.97 0.59 3.05 40
1.62 1.36 1.52 3.27 40
1.56 1.23 1.44 3.12 40
1.45 1.11 1.35 3.08 40
1.25 1.33 1.52 3.25 40
1.59 1.38 1.45 3.24 40
1.11 1.11 3.88 5.99 40
1.12 1.12 3.89 5.96 40
1.21 1.13 3.85 5.69 40
1.23 1.15 3.79 5.77 40
1.1 1.1 3.95 5.88 40
1.15 1.14 3.9 5.91 40
0.83 0.83 1.39 1.72 40
0.88 0.89 1.37 1.75 40
0.87 0.9 1.38 1.79 40
0.83 0.87 1.35 1.71 40
0.85 0.86 1.33 1.69 40
0.81 0.79 1.23 1.74 40
0.86 0.72 1.21 1.79 40
0.93 0.93 2.56 3.04 40
0.98 0.97 2.55 3.06 40
2.3 0.99 0.43 3.36 40
2.68 2.45 1.04 4.61 60
2.79 2.59 2.4 3 60
2.74 1.42 1.42 4.03 60
2.85 1.72 2.04 5.52 60
2.02 3.15 2.47 3.1 60
2.02 1.6 1.4 7.7 60
2.38 1.38 2.98 3.49 60
2.74 1.42 1.42 2.3 60
2.08 1.98 2.29 2.57 60
2.37 1.13 1.08 5.79 60
2.31 2.1 0.85 3.6 60
2.62 1.36 1.52 6.27 60
1.62 2.35 1.51 5.26 60
3.6 1.34 2.52 3.24 60
3.63 1.98 1.98 3.22 60
2.64 2.52 1.54 3.23 60
1.99 1.96 2.49 3.58 60
3.34 1.94 0.88 6.85 60
3.33 1.98 0.87 6.86 60
3.32 1.89 0.89 6.84 60
3.34 1.91 0.9 6.89 60
3.31 1.92 0.86 6.9 60
3.3 1.93 0.87 6.87 60
2.94 2.71 0.81 7.38 60
1.49 1.24 1.41 1.7 60
3.59 2.64 1.95 6.65 80
2.99 2.79 5 7.01 80
2.6 2.5 4.98 7.02 80
2.7 3.35 4.69 7.03 80
2.59 2.9 5 7.45 80
3.34 2.22 4.75 7.05 80
2.75 3.36 4.88 6.99 80
3.41 1.32 2.52 6.29 80
1.44 1.33 1.54 4.28 80
1.43 1.31 1.49 4.27 80
1.39 1.32 1.53 4.3 80
2.42 1.34 1.5 6.25 80
3.4 2.3 2.51 5.26 80
2.96 2 5 6.94 80
2.52 2.32 4.96 7.01 80
2.98 2.72 4.99 8.35 80
2.27 2.36 0.94 9.9 80
2.73 2.35 3.09 5.98 80
2.95 2.31 3.26 5.77 80
2.77 3.3 3.14 5.96 80
2.68 2.29 3.2 5.75 80
2.69 2.28 3.31 5.79 80
2.71 2.32 3.46 5.74 80
2.7 2.31 3.65 5.8 80
3.91 3.96 3.33 6.16 100
4.54 2.99 2.36 6.14 100
4.53 3.1 4.35 6.15 100
3.9 3.13 3.54 7.56 100
3.49 4.14 3.31 6.18 100
3.78 4.15 3.32 7.13 100
4.29 4.15 4.38 3.7 100
4.83 2.85 3.25 8.85 100
3.82 2.84 4.34 8.86 100
3.86 2.83 3.32 8.87 100
3.85 2.82 3.31 8.89 100
3.87 2.81 2.3 8.85 100
3.9 2.8 2.29 8.84 100
3.89 2.86 3.28 8.83 100
3.88 2.87 3.27 8.82 100
3.87 2.87 3.26 8.87 100
3.86 2.89 3.25 8.89 100
3.85 4.88 2.24 8.81 100
3.84 3.9 2.23 8.8 100
3.82 4.85 2.22 8.86 100
3.81 3.84 4.21 8.83 100
4.27 3.33 3.21 8.15 100
4.23 4.31 3.32 8.14 100
4.29 3.32 3.27 8.12 100
4.28 3.34 3.29 8.13 100
2.3 0.99 0.43 3.36 40
2.1 1.02 0.54 3.23 40
2.01 0.98 0.55 3.12 40
2.2 0.97 0.59 3.05 40
1.62 1.36 1.52 3.27 40
1.56 1.23 1.44 3.12 40
1.45 1.11 1.35 3.08 40
1.25 1.33 1.52 3.25 40
1.59 1.38 1.45 3.24 40
1.11 1.11 3.88 5.99 40
1.12 1.12 3.89 5.96 40
1.21 1.13 3.85 5.69 40
1.23 1.15 3.79 5.77 40
1.1 1.1 3.95 5.88 40
1.15 1.14 3.9 5.91 40
2.2 0.97 0.59 3.05 40
1.62 1.36 1.52 3.27 40
1.56 1.23 1.44 3.12 40
1.45 1.11 1.35 3.08 40
1.1 1.1 3.95 5.88 40
1.15 1.14 3.9 5.91 40
0.83 0.83 1.39 1.72 40
0.88 0.89 1.37 1.75 40
1.6 0.61 0.37 1.33 40
1.61 0.62 0.38 1.23 40
1.6 0.64 0.34 1.34 40
1.59 0.62 0.35 1.23 40
1.58 0.65 0.36 1.36 40
1.35 0.62 0.36 1.28 40
1.9 0.76 0.42 1.26 40
2.01 1.06 0.64 2.66 40
0.66 0.47 0.38 1.8 40
0.7 0.34 0.18 0.64 40
6.27 1.19 0.6 1.63 40
6.22 1.18 0.61 1.61 40
1.26 1.53 0.26 1.72 40
2.01 1.96 0.46 2.94 40
2.02 1 0.41 2.84 40
1.4 0.68 0.35 2.16 40
1.19 0.98 0.75 4.46 40
0.7 0.34 0.18 0.64 40
1.38 0.61 0.34 3.44 40
2.37 0.88 0.45 1.92 40
2.34 1.16 0.66 3.15 40
2.53 1.3 0.77 4.61 40
1.35 1.09 1.14 3.12 40
2.77 1.47 0.98 2.62 40
1.88 1.01 0.54 1.5 40
1.87 1.02 0.59 1.45 40
1.88 1.05 0.54 1.39 40
2.68 2.45 4.04 8.61 60
1.18 1.12 1.4 2.9 60
1.74 1.42 1.42 2.03 60
1.85 1.72 2.04 5.52 60
1.02 1.15 1.47 3.1 60
2.79 2.59 2.4 3 60
2.74 1.42 1.42 4.03 60
2.85 1.72 2.04 5.52 60
2.02 3.15 2.47 3.1 60
2.02 1.6 1.4 7.7 60
2.64 2.52 1.54 3.23 60
1.99 1.96 2.49 3.58 60
3.34 1.94 0.88 6.85 60
3.31 1.92 0.86 6.9 60
3.3 1.93 0.87 6.87 60
2.94 2.71 3.81 7.38 60
1.49 1.24 1.41 1.7 60
1.48 1.22 1.4 1.69 60
3.89 1.88 1.16 3.03 60
3.34 1.94 0.88 6.85 60
3.92 2.52 1.61 6.51 60
2.42 2.05 2.65 5.68 60
1.77 1.39 1.27 3.58 60
4.03 1.68 0.62 4.73 60
4.01 1.69 0.63 4.68 60
1.88 1.08 0.39 2.83 60
1.87 1.07 0.38 2.85 60
1.86 1.05 0.37 2.84 60
1.86 1.07 0.38 2.81 60
1.78 1.27 1.03 2.8 60
